airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,8.42,28,51875
Air_India,AI-748,Bangalore,Late_Night,one,Evening,Delhi,Business,15.33,22,52586
Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,25,82751
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,28,5817
SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,32,3569
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,17.0,24,64890
Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,5.25,32,5823
Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Business,8.25,36,59929
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.08,44,4071
Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Economy,12.25,41,6568
Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Economy,10.5,14,15024
Indigo,6E-528,Bangalore,Evening,one,Night,Delhi,Economy,5.42,19,3288
Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,25,4792
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,27,6082
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,22.0,20,86480
Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Business,24.92,6,59033
Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Economy,5.25,41,4769
Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Business,24.08,33,52063
Air_India,AI-9893,Hyderabad,Early_Morning,one,Night,Delhi,Economy,16.67,23,4989
Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,14.75,6,64831
Indigo,6E-5371,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.5,23,2901
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Business,12.67,14,50361
Indigo,6E-425,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.17,24,6207
Vistara,UK-898,Hyderabad,Early_Morning,two_or_more,Evening,Chennai,Economy,8.67,22,7832
Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,Business,24.33,28,49207
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,7,11461
Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Economy,6.17,34,6568
Indigo,6E-128,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.0,33,2482
Indigo,6E-7298,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83,23,5136
Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,16.42,21,39555
Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Economy,24.83,17,5483
Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,13,9158
Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,16,5131
Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,Business,2.08,21,23898
Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Kolkata,Economy,5.92,34,4677
GO_FIRST,G8-512,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,39,6324
Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.5,45,28510
AirAsia,I5-557,Chennai,Night,one,Morning,Delhi,Economy,10.25,30,2477
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,10.92,28,4971
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.83,31,3551
Indigo,6E-895,Kolkata,Evening,one,Night,Delhi,Economy,4.92,48,2994
Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2.0,34,23838
Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Business,2.08,38,27976
Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,7.67,28,4497
GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,10.67,26,5507
Indigo,6E-752,Hyderabad,Early_Morning,one,Afternoon,Chennai,Economy,7.5,19,5603
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,38,50271
Indigo,6E-139,Kolkata,Early_Morning,zero,Morning,Mumbai,Economy,2.83,15,7959
Indigo,6E-2274,Delhi,Afternoon,one,Night,Mumbai,Economy,7.25,46,3604
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Business,16.17,31,53152
Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,49,2482
GO_FIRST,G8-422,Delhi,Evening,zero,Night,Hyderabad,Economy,2.25,36,2098
Air_India,AI-625,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.67,17,5219
Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,15,8718
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2.0,41,1890
Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,6,11625
Indigo,6E-398,Delhi,Afternoon,one,Night,Kolkata,Economy,6.33,28,5724
Indigo,6E-7257,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,4.75,22,4013
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.08,34,6324
AirAsia,I5-556,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,11.25,45,3862
Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,40,4500
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,16,2621
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,31,28872
Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Economy,16.17,31,4969
SpiceJet,SG-4010,Chennai,Morning,one,Early_Morning,Mumbai,Economy,22.92,4,5881
Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Economy,5.58,16,4908
Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Business,22.25,8,51707
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,21,5949
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Business,23.42,26,54896
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,5,10680
Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Business,21.5,4,66063
Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,26,3549
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,12.67,7,16140
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,17.0,30,5171
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,14.42,35,6461
Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,3,13369
Vistara,UK-823,Mumbai,Evening,zero,Evening,Chennai,Economy,2.08,4,7518
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,13.5,10,58315
Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,38,2651
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.25,13,64285
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,14.42,8,77131
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Business,6.08,19,49177
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,11.92,36,3916
Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,25.92,16,8248
Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,4,10586
Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,35,2994
Indigo,6E-841,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.5,16,2767
Vistara,UK-651,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42,9,14553
Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.17,41,27976
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,16,10279
Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,19,3349
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.5,19,4593
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,49,61404
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Business,2.17,26,22152
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,39,57081
AirAsia,I5-471,Mumbai,Night,one,Morning,Bangalore,Economy,8.83,48,2074
GO_FIRST,G8-312,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.17,20,3466
Vistara,UK-838,Chennai,Night,zero,Night,Delhi,Business,2.83,28,27792
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,38,4139
GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,26,3466
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Business,12.75,23,53499
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,27,4968
Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,23,4071
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83,35,4896
Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Business,8.75,4,60508
AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,3,7489
Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Business,8.0,42,49613
Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,18,46589
Vistara,UK-738,Kolkata,Evening,one,Morning,Hyderabad,Business,14.92,21,52175
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,18,5605
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,27,4149
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Economy,17.58,16,6717
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Business,3.67,33,22140
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,9.67,4,84028
Air_India,AI-745,Kolkata,Afternoon,one,Afternoon,Delhi,Business,25.33,31,41652
Vistara,UK-841,Mumbai,Morning,two_or_more,Night,Kolkata,Economy,11.33,49,9916
Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Business,23.5,27,43910
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,49,4496
Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,42,49553
Air_India,AI-507,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,7.33,17,35554
SpiceJet,SG-4010,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,8,3361
GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,9.5,26,5569
Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Economy,9.83,11,11843
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,Business,12.83,47,45185
GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.5,24,6908
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,24.42,38,8587
Vistara,UK-850,Bangalore,Evening,one,Night,Hyderabad,Economy,25.0,44,5322
Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,Economy,16.17,4,10680
Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,Economy,11.5,8,14074
Vistara,UK-838,Chennai,Night,one,Afternoon,Hyderabad,Business,15.5,41,51457
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Business,17.5,38,49725
Air_India,AI-506,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.75,49,7366
AirAsia,I5-557,Chennai,Night,one,Morning,Delhi,Economy,10.25,37,2477
Indigo,6E-627,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.33,19,8059
Indigo,6E-782,Chennai,Morning,one,Evening,Mumbai,Economy,9.92,11,8544
AirAsia,I5-1543,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.75,21,2056
AirAsia,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,33,2105
GO_FIRST,G8-7535,Delhi,Evening,one,Night,Kolkata,Economy,6.58,17,5954
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,31,7762
GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Night,Bangalore,Economy,5.92,29,4452
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Bangalore,Economy,22.42,1,11843
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,24,6296
GO_FIRST,G8-7548,Bangalore,Evening,zero,Night,Mumbai,Economy,1.67,36,2201
Indigo,6E-6051,Mumbai,Evening,one,Night,Bangalore,Economy,3.75,31,2124
SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.5,21,9136
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,21,51697
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,18,19841
Indigo,6E-825,Mumbai,Night,zero,Late_Night,Bangalore,Economy,1.75,49,2124
Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Business,4.92,11,37526
Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,13.33,31,4111
Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,21.5,8,50271
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,5.0,37,4027
GO_FIRST,G8-7534,Delhi,Afternoon,one,Night,Bangalore,Economy,7.25,36,4020
Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.33,25,5955
Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,43,49553
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,25,2410
Vistara,UK-818,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,29,4502
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,30,6502
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,31.58,30,8336
Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Economy,19.08,48,4099
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,3,13515
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,38,6067
Vistara,UK-655,Mumbai,Morning,two_or_more,Night,Hyderabad,Economy,11.42,3,15466
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.67,7,11409
Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.08,5,14880
AirAsia,I5-423,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,9.5,23,2074
Indigo,6E-2248,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,31,4873
Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,14,5103
Indigo,6E-2349,Hyderabad,Night,zero,Late_Night,Delhi,Economy,2.25,22,2694
Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,3,13410
Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Business,1.75,21,23424
Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,17.58,16,57920
AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,13,7426
Air_India,AI-765,Kolkata,Night,one,Morning,Mumbai,Business,11.33,41,43711
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Economy,9.25,35,5441
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,23,55983
Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,Business,2.25,16,34460
GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,25,4506
Vistara,UK-738,Kolkata,Evening,zero,Night,Delhi,Business,2.42,48,28510
Indigo,6E-5331,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,32,3000
SpiceJet,SG-455,Mumbai,Afternoon,one,Night,Kolkata,Economy,5.92,7,16759
Indigo,6E-725,Kolkata,Evening,one,Early_Morning,Chennai,Economy,10.0,34,3015
GO_FIRST,G8-791,Bangalore,Evening,zero,Night,Kolkata,Economy,2.33,14,5177
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,17.92,21,4173
Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.25,28,3072
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.0,37,5772
SpiceJet,SG-329,Chennai,Afternoon,one,Evening,Delhi,Economy,26.42,38,8768
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.17,36,10243
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Economy,7.0,7,8641
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,36,4230
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Business,9.83,25,54896
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,14.5,11,10018
Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,29.42,27,5007
AirAsia,I5-1531,Chennai,Night,one,Morning,Delhi,Economy,10.92,37,2477
Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Economy,12.5,19,5437
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,27.0,12,10643
Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Economy,15.83,31,10802
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Delhi,Economy,24.33,21,4048
Indigo,6E-487,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.42,1,7119
Air_India,AI-516,Bangalore,Early_Morning,one,Evening,Delhi,Business,10.92,42,35554
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,7.25,4,17832
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Business,14.0,48,45693
Indigo,6E-5013,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,28,5843
Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Economy,17.83,33,8975
Indigo,6E-562,Chennai,Evening,one,Night,Mumbai,Economy,6.33,26,4027
Vistara,UK-927,Delhi,Morning,one,Evening,Bangalore,Economy,9.75,42,4496
Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,38,4672
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,47,41314
Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Economy,23.67,28,5660
Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,15.75,14,60260
Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Economy,26.5,14,11675
Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,23,4023
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Economy,19.0,24,4783
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,26,2410
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,33,3762
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,6.17,10,12747
AirAsia,I5-582,Kolkata,Morning,one,Afternoon,Delhi,Economy,5.83,47,3911
GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.33,42,6068
Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,Business,24.08,49,60978
SpiceJet,SG-3281,Kolkata,Afternoon,one,Morning,Bangalore,Economy,20.25,17,5330
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,12.83,36,5949
Air_India,AI-9517,Bangalore,Evening,one,Night,Chennai,Economy,28.33,26,7421
Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Business,22.08,17,65529
Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Business,8.25,19,45012
Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12.5,45,3621
Vistara,UK-954,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,43,3971
Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.33,38,24234
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,17.42,6,13054
Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,3855
Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.5,10,28510
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Economy,17.58,38,6067
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.5,29,4294
Air_India,AI-504,Delhi,Night,one,Night,Mumbai,Business,23.83,23,53164
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Business,12.33,28,52063
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,21,8449
Indigo,6E-643,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,5,6343
Air_India,AI-625,Mumbai,Morning,one,Evening,Bangalore,Business,11.67,31,44571
Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Business,2.75,38,32923
Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.33,6,46430
Air_India,AI-559,Hyderabad,Early_Morning,two_or_more,Night,Chennai,Economy,17.08,9,14428
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,6.83,27,6292
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,37,53937
Vistara,UK-772,Kolkata,Morning,two_or_more,Night,Hyderabad,Economy,10.5,31,7718
Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Business,14.83,44,43376
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,23,59827
Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,Business,8.25,34,69168
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,12.42,3,66377
Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Economy,16.5,32,4357
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,8.92,16,4496
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,9,24056
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,24,5250
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,13.08,37,3471
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.67,6,11129
Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Business,20.17,7,61161
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,6.17,44,4731
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,39,4496
Air_India,AI-516,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,12.42,35,6181
Indigo,6E-847,Chennai,Evening,one,Night,Hyderabad,Economy,5.0,32,3280
Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,9,11129
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.67,9,13728
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,39,2336
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,5.5,35,3916
Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Economy,25.33,34,6163
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,24,36577
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.0,28,7419
Vistara,UK-822,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.17,34,6966
SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.67,48,4827
Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Economy,11.42,19,6287
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.58,23,62188
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Economy,21.67,19,4041
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,12.17,49,53164
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,16.33,10,9277
AirAsia,I5-517,Hyderabad,Morning,one,Night,Delhi,Economy,11.83,4,6131
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,13.25,39,4971
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,28,2410
Indigo,6E-236,Mumbai,Evening,one,Night,Chennai,Economy,6.58,30,3543
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.58,21,14861
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,20.42,8,57920
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,25,3512
Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Economy,22.08,33,9353
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.25,43,50271
Air_India,AI-9894,Chennai,Morning,one,Morning,Delhi,Economy,24.5,40,3234
Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.42,47,36565
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.0,47,89537
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.42,18,7157
Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,Economy,13.5,19,5975
Vistara,UK-996,Mumbai,Evening,one,Morning,Chennai,Business,15.42,13,64173
Air_India,AI-808,Bangalore,Night,one,Afternoon,Chennai,Economy,15.67,38,6444
Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Economy,24.25,17,5617
AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,8,12780
GO_FIRST,G8-7543,Bangalore,Afternoon,one,Night,Delhi,Economy,8.5,17,3466
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0,14,7709
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.75,18,6577
Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Business,1.92,33,20760
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Kolkata,Economy,18.92,8,13608
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,22,55750
Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,16.25,45,60260
